UOLL4,2006-07-18,11.77114,11.84085,11.45247,11.71139,40900,0
UOLL4,2006-07-19,11.93048,11.9504,11.6616,11.9504,95700,0
UOLL4,2006-07-20,12.00019,12.00019,11.64168,11.65164,168500,0
UOLL4,2006-07-21,11.70143,11.70143,11.47238,11.55205,31300,0
UOLL4,2006-07-24,11.56201,11.56201,11.2035,11.21346,58900,0
UOLL4,2006-07-25,11.2035,11.2035,11.00433,11.04416,89400,0
UOLL4,2006-07-26,11.19354,11.19354,10.89478,11.17362,148900,0
UOLL4,2006-07-27,11.25329,11.30309,11.1537,11.17362,127200,0
UOLL4,2006-07-28,11.25329,11.6118,11.18358,11.50226,100400,0
UOLL4,2006-07-31,11.50226,11.50226,11.33296,11.33296,23700,0
UOLL4,2006-08-01,11.25329,11.35288,11.05412,11.35288,225700,0
UOLL4,2006-08-02,11.35288,11.9504,11.35288,11.84085,206500,0
UOLL4,2006-08-03,11.75123,11.93048,11.40267,11.72135,174000,0
UOLL4,2006-08-04,11.85081,12.14957,11.76118,11.80102,74900,0
UOLL4,2006-08-07,11.55205,11.85081,11.55205,11.70143,85000,0
UOLL4,2006-08-08,11.9504,12.14957,11.94044,11.9504,203700,0
UOLL4,2006-08-09,11.9504,12.44833,11.94044,12.22924,273400,0
UOLL4,2006-08-10,12.24916,12.53796,11.81098,12.44833,99100,0
UOLL4,2006-08-11,12.44833,13.14544,12.32883,12.54792,181700,0
UOLL4,2006-08-14,12.54792,12.83672,12.39854,12.45829,51500,0
UOLL4,2006-08-15,12.54792,12.94627,12.45829,12.94627,411300,0
UOLL4,2006-08-16,12.91639,13.2749,12.91639,13.24503,75200,0
UOLL4,2006-08-17,13.23507,13.23507,12.79688,13.03589,18800,0
UOLL4,2006-08-18,13.03589,13.03589,12.54792,12.83672,99500,0
UOLL4,2006-08-21,12.49813,12.6475,12.44833,12.59771,84900,0
UOLL4,2006-08-22,12.59771,12.59771,12.34874,12.34874,26200,0
UOLL4,2006-08-23,12.31887,12.34874,12.09978,12.18941,42200,0
UOLL4,2006-08-24,12.18941,12.2392,11.9006,12.09978,69700,0
UOLL4,2006-08-25,12.29895,12.29895,11.71139,11.9504,187600,0
UOLL4,2006-08-28,11.9504,11.9504,11.85081,11.86077,53100,0
UOLL4,2006-08-29,12.13961,12.16949,11.71139,11.85081,54700,0
UOLL4,2006-08-30,11.86077,11.87073,11.70143,11.7811,9900,0
UOLL4,2006-08-31,11.9504,12.24916,11.75123,12.19936,576800,0
UOLL4,2006-09-01,12.19936,13.14544,12.19936,13.04585,328400,0
UOLL4,2006-09-04,13.03589,13.49399,12.84668,13.43424,120300,0
UOLL4,2006-09-05,13.19523,13.54379,13.04585,13.43424,91900,0
UOLL4,2006-09-06,13.34461,13.34461,13.01598,13.28486,11400,0
UOLL4,2006-09-08,13.32469,14.23093,13.29482,14.1413,444000,0
UOLL4,2006-09-11,13.99193,14.12139,13.5637,14.01184,250500,0
UOLL4,2006-09-12,14.09151,14.24089,13.77283,13.94213,155100,0
UOLL4,2006-09-13,13.94213,14.44007,13.69316,14.42015,79300,0
UOLL4,2006-09-14,14.39027,14.72887,14.15126,14.39027,59200,0
UOLL4,2006-09-15,14.25085,14.34048,13.64337,13.84254,51900,0
UOLL4,2006-09-18,13.79275,14.1413,13.74296,14.04172,37000,0
UOLL4,2006-09-19,13.74296,13.74296,13.50395,13.67325,32100,0
UOLL4,2006-09-20,13.69316,14.04172,13.54379,14.03176,333400,0
UOLL4,2006-09-21,13.84254,13.84254,13.3944,13.43424,25700,0
UOLL4,2006-09-22,13.34461,13.4442,13.14544,13.14544,3500,0
UOLL4,2006-09-25,13.4442,13.4442,13.04585,13.14544,36100,0
UOLL4,2006-09-26,13.19523,13.19523,13.14544,13.1554,29700,0
UOLL4,2006-09-27,12.94627,12.97614,12.6973,12.75705,103300,0
UOLL4,2006-09-28,12.84668,13.49399,12.6475,13.14544,75400,0
UOLL4,2006-09-29,13.4442,13.4442,12.84668,12.84668,97600,0
UOLL4,2006-10-02,13.24503,13.24503,12.49813,12.78693,372900,0
UOLL4,2006-10-03,12.47821,12.84668,12.44833,12.62759,358600,0
UOLL4,2006-10-04,12.47821,12.96618,12.47821,12.96618,196000,0
UOLL4,2006-10-05,13.14544,13.34461,12.84668,12.88651,34900,0
UOLL4,2006-10-06,12.79688,12.84668,12.56783,12.59771,45200,0
UOLL4,2006-10-09,12.6475,12.94627,12.6475,12.93631,10800,0
UOLL4,2006-10-10,12.94627,12.94627,12.70726,12.85664,31300,0
UOLL4,2006-10-11,12.84668,12.89647,12.65746,12.79688,41200,0
UOLL4,2006-10-13,12.8168,13.14544,12.8168,12.89647,69000,0
UOLL4,2006-10-16,12.79688,12.99606,12.79688,12.94627,34300,0
UOLL4,2006-10-17,12.89647,12.89647,12.56783,12.61763,45100,0
UOLL4,2006-10-18,12.6973,12.84668,12.49813,12.63755,207600,0
UOLL4,2006-10-19,12.6973,12.6973,12.39854,12.61763,148500,0
UOLL4,2006-10-20,12.61763,12.61763,12.19936,12.42841,63900,0
UOLL4,2006-10-23,12.42841,12.6475,12.34874,12.59771,73400,0
UOLL4,2006-10-24,12.54792,12.59771,12.16949,12.44833,230900,0
UOLL4,2006-10-25,12.46825,12.83672,12.34874,12.45829,72700,0
UOLL4,2006-10-26,12.45829,12.73713,12.3587,12.49813,46600,0
UOLL4,2006-10-27,12.63755,12.63755,12.38858,12.44833,342300,0
UOLL4,2006-10-30,12.44833,12.49813,12.27903,12.39854,376600,0
UOLL4,2006-10-31,12.39854,12.44833,12.33879,12.38858,23500,0
UOLL4,2006-11-01,12.44833,12.49813,12.34874,12.44833,74900,0
UOLL4,2006-11-03,12.43837,12.528,12.34874,12.44833,370400,0
UOLL4,2006-11-06,12.54792,12.9861,12.44833,12.93631,217400,0
UOLL4,2006-11-07,13.00602,13.19523,12.97614,13.14544,95900,0
UOLL4,2006-11-08,13.29482,13.4442,12.94627,13.3944,157900,0
UOLL4,2006-11-09,13.49399,13.84254,12.74709,12.94627,146300,0
UOLL4,2006-11-10,12.84668,13.04585,12.84668,12.89647,49100,0
